,ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 4%,Total,Date,Time,Payment,cogs,gross margin %,gross income,Rating
187,188,Branch 4,Kolkata,Subscriber,Men,Watches,33.57,3,4.03,109.76,29-10-21,10:53,Prepaid,100.7,5,5.04,6.9
188,189,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,26.67,1,1.07,29.07,30-10-21,12:50,Prepaid,26.67,5,1.33,9.8
189,190,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,25.9,3,3.11,84.68,31-10-21,20:50,Prepaid,77.69,5,3.88,5.8
190,191,Branch 2,Shimla,Non-Subscriber,Unisex,Sports Equipment,38.94,2,3.12,84.89,01-11-21,10:39,COD,77.88,5,3.89,7.1
191,192,Branch 2,Delhi,Subscriber,Women,Women Footwear,32.96,1,1.32,35.93,02-11-21,13:41,COD,32.96,5,1.65,4.5
192,193,Branch 3,Delhi,Subscriber,Unisex,Watches,29.78,8,9.53,259.72,03-11-21,19:08,COD,238.27,5,11.91,9.1
193,194,Branch 2,Bangalore,Subscriber,Women,Women Footwear,32.96,3,3.96,107.79,04-11-21,20:23,COD,98.89,5,4.94,5.6
194,195,Branch 1,Bangalore,Subscriber,Women,Women Footwear,32.1,4,5.14,139.97,05-11-21,11:30,COD,128.41,5,6.42,9.8
195,196,Branch 3,Secunderabad,Subscriber,Women,Bags,29.19,1,1.17,31.82,06-11-21,19:30,COD,29.19,5,1.46,4.9
196,197,Branch 3,Hyderabad,Subscriber,Men,Men Footwear,33.09,1,1.32,36.07,07-11-21,18:03,Prepaid,33.09,5,1.65,4.8
197,198,Branch 1,Pune,Non-Subscriber,Men,Men Footwear,33.09,1,1.32,36.07,08-11-21,10:13,COD,33.09,5,1.65,6.0
198,199,Branch 3,Kolkata,Non-Subscriber,Men,Men Footwear,37.11,3,4.45,121.35,09-11-21,19:58,COD,111.33,5,5.57,8.1
199,200,Branch 3,Jammu,Subscriber,Women,Women Apparel,33.83,4,5.41,147.51,10-11-21,19:57,Prepaid,135.33,5,6.77,5.4
200,201,Branch 4,Delhi,Subscriber,Men,Watches,29.39,5,5.88,160.16,11-11-21,10:01,COD,146.94,5,7.35,6.7
201,202,Branch 2,Panchkula,Subscriber,Unisex,Sunglasses,33.09,3,3.97,108.2,12-11-21,11:57,Prepaid,99.27,5,4.96,6.5
202,203,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,22.96,6,5.51,150.13,13-11-21,10:02,Prepaid,137.73,5,6.89,9.7
203,204,Branch 2,Delhi,Subscriber,Women,Women Apparel,18.99,9,6.84,186.29,14-11-21,14:51,Prepaid,170.91,5,8.55,8.6
204,205,Branch 2,Chennai,Subscriber,Men,Men Footwear,22.96,4,3.67,100.09,15-11-21,12:42,Prepaid,91.82,5,4.59,5.3
205,206,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,21.87,8,7.0,190.68,16-11-21,12:02,Prepaid,174.93,5,8.75,7.8
206,207,Branch 3,Hyderabad,Subscriber,Men,Men Footwear,32.1,8,10.27,279.94,17-11-21,18:19,COD,256.83,5,12.84,9.6
207,208,Branch 4,Hyderabad,Subscriber,Men,Watches,51.68,9,18.6,506.96,18-11-21,17:38,COD,465.1,5,23.26,7.7
208,209,Branch 2,Pune,Non-Subscriber,Men,Men Footwear,32.1,2,2.57,69.99,19-11-21,13:41,COD,64.21,5,3.21,5.0
209,210,Branch 2,Kolkata,Subscriber,Women,Bags,29.19,8,9.34,254.57,20-11-21,19:42,COD,233.55,5,11.68,6.4
210,211,Branch 1,Lucknow,Subscriber,Unisex,Furniture,24.72,8,7.91,215.57,21-11-21,20:24,Prepaid,197.78,5,9.89,5.8
211,212,Branch 3,Delhi,Subscriber,Unisex,Sunglasses,49.35,8,15.79,430.33,22-11-21,18:08,COD,394.8,5,19.74,8.7
212,213,Branch 2,Gurgaon,Subscriber,Unisex,Sunglasses,30.06,4,4.81,131.06,23-11-21,19:17,Prepaid,120.24,5,6.01,4.8
213,214,Branch 2,Delhi,Subscriber,Women,Watches,38.45,2,3.08,83.81,24-11-21,13:24,COD,76.89,5,3.84,4.3
214,215,Branch 2,Delhi,Subscriber,Women,Home,29.84,6,7.16,195.15,25-11-21,15:53,COD,179.03,5,8.95,6.4
215,216,Branch 1,Hyderabad,Subscriber,Women,Watches,38.45,1,1.54,41.91,26-11-21,15:05,COD,38.45,5,1.92,8.2
216,217,Branch 2,Bangalore,Subscriber,Women,Bags,31.7,4,5.07,138.22,27-11-21,18:27,COD,126.8,5,6.34,8.4
217,218,Branch 1,Bangalore,Subscriber,Men,Men Apparel,21.87,2,1.75,47.67,28-11-21,16:55,Prepaid,43.73,5,2.19,5.4
218,219,Branch 4,Chennai,Subscriber,Men,Watches,48.33,7,13.53,368.77,29-11-21,12:58,Prepaid,338.32,5,16.92,8.6
219,220,Branch 2,Pune,Subscriber,Women,Bags,27.21,2,2.18,59.31,30-11-21,18:59,COD,54.41,5,2.72,7.8
220,221,Branch 2,Howrah,Non-Subscriber,Men,Men Footwear,32.1,5,6.42,174.96,01-12-21,13:44,COD,160.52,5,8.03,6.0
221,222,Branch 2,Agra,Subscriber,Unisex,Watches,36.86,6,8.85,241.07,02-12-21,13:46,COD,221.16,5,11.06,5.3
222,223,Branch 4,Lucknow,Subscriber,Men,Watches,38.29,4,6.13,166.95,03-12-21,18:06,COD,153.16,5,7.66,9.3
223,224,Branch 3,Delhi,Subscriber,Men,Men Footwear,33.21,1,1.33,36.2,04-12-21,12:38,COD,33.21,5,1.66,8.1
224,225,Branch 1,Noida,Subscriber,Unisex,Bags,36.8,1,1.47,40.11,05-12-21,15:56,COD,36.8,5,1.84,6.1
225,226,Branch 4,Ghaziabad,Subscriber,Men,Watches,41.18,1,1.65,44.88,06-12-21,14:29,Prepaid,41.18,5,2.06,9.6
226,227,Branch 2,Hyderabad,Subscriber,Unisex,Bags,36.8,8,11.77,320.86,07-12-21,19:14,COD,294.36,5,14.72,3.9
227,228,Branch 3,Hyderabad,Subscriber,Women,Women Apparel,24.12,3,2.89,78.87,08-12-21,16:24,Prepaid,72.36,5,3.62,9.6
228,229,Branch 2,Bangalore,Subscriber,Men,Men Footwear,27.21,5,5.44,148.27,09-12-21,10:52,COD,136.03,5,6.8,5.2
229,230,Branch 4,Hyderabad,Subscriber,Men,Watches,38.97,7,10.91,297.34,10-12-21,12:55,COD,272.79,5,13.64,7.3
230,231,Branch 2,Thane,Non-Subscriber,Women,Women Apparel,32.99,1,1.32,35.96,11-12-21,19:28,Prepaid,32.99,5,1.65,6.4
231,232,Branch 2,Kolkata,Subscriber,Men,Men Apparel,21.87,2,1.75,47.67,12-12-21,13:52,Prepaid,43.73,5,2.19,8.6
232,233,Branch 2,Agra,Non-Subscriber,Women,Women Apparel,51.68,8,16.54,450.63,13-12-21,10:54,Prepaid,413.43,5,20.67,7.9
233,234,Branch 4,Delhi,Subscriber,Men,Sunglasses,40.88,3,4.91,133.67,14-12-21,18:31,COD,122.63,5,6.13,6.6
234,235,Branch 4,Lucknow,Subscriber,Men,Watches,33.83,9,12.18,331.9,15-12-21,18:24,Prepaid,304.5,5,15.22,6.4
235,236,Branch 1,Delhi,Subscriber,Unisex,Watches,38.29,1,1.53,41.74,16-12-21,18:09,COD,38.29,5,1.91,4.0
236,237,Branch 3,Delhi,Subscriber,Unisex,Sunglasses,30.68,4,4.91,133.79,17-12-21,15:16,COD,122.74,5,6.14,4.8
237,238,Branch 3,Eluru,Subscriber,Men,Men Footwear,32.11,4,5.14,140.01,18-12-21,17:07,COD,128.45,5,6.42,8.5
238,239,Branch 2,Bangalore,Subscriber,Unisex,Watches,29.78,4,4.77,129.86,19-12-21,19:26,COD,119.14,5,5.96,4.2
239,240,Branch 1,Bangalore,Non-Subscriber,Men,Men Footwear,31.7,1,1.27,34.55,20-12-21,11:20,COD,31.7,5,1.59,4.8
240,241,Branch 1,Hyderabad,Non-Subscriber,Men,Men Footwear,33.09,8,10.59,288.55,21-12-21,16:49,COD,264.72,5,13.24,5.5
241,242,Branch 1,Pune,Non-Subscriber,Unisex,Sports Equipment,38.94,1,1.56,42.45,22-12-21,12:01,COD,38.94,5,1.95,5.7
242,243,Branch 3,Howrah,Subscriber,Men,Men Footwear,31.7,1,1.27,34.55,23-12-21,18:37,COD,31.7,5,1.59,5.9
243,244,Branch 1,Delhi,Subscriber,Women,Home,32.1,3,3.85,104.98,24-12-21,11:25,COD,96.31,5,4.82,4.1
244,245,Branch 2,Delhi,Subscriber,Women,Bags,41.88,7,11.73,319.55,25-12-21,18:42,COD,293.17,5,14.66,8.2
245,246,Branch 4,Ghaziabad,Subscriber,Men,Watches,24.72,7,6.92,188.63,26-12-21,14:47,COD,173.05,5,8.65,5.6
246,247,Branch 2,Delhi,Subscriber,Men,Men Footwear,33.83,2,2.71,73.76,27-12-21,19:43,COD,67.67,5,3.38,4.7
247,248,Branch 1,Delhi,Subscriber,Men,Men Footwear,29.11,4,4.66,126.94,28-12-21,14:04,Prepaid,116.46,5,5.82,6.7
248,249,Branch 1,Chennai,Subscriber,Men,Men Footwear,33.83,3,4.06,110.63,29-12-21,16:11,COD,101.5,5,5.07,8.7
249,250,Branch 2,Hyderabad,Non-Subscriber,Women,Home,29.84,6,7.16,195.15,30-12-21,19:06,COD,179.03,5,8.95,4.1
250,251,Branch 2,Hyderabad,Subscriber,Men,Men Footwear,38.22,8,12.23,333.32,31-12-21,15:34,COD,305.8,5,15.29,6.3
251,252,Branch 3,Chennai,Subscriber,Women,Bags,29.19,9,10.51,286.39,01-01-22,19:06,COD,262.74,5,13.14,8.3
252,253,Branch 3,Jaipur,Subscriber,Unisex,Sunglasses,33.09,1,1.32,36.07,02-01-22,19:44,Prepaid,33.09,5,1.65,7.1
253,254,Branch 1,Kolkata,Non-Subscriber,Men,Sports Equipment,24.12,3,2.89,78.87,03-01-22,11:22,COD,72.36,5,3.62,5.1
254,255,Branch 1,Gurgaon,Subscriber,Men,Men Footwear,38.97,7,10.91,297.34,04-01-22,11:23,COD,272.79,5,13.64,8.8
255,256,Branch 2,Delhi,Subscriber,Unisex,Sunglasses,22.95,3,2.75,75.03,05-01-22,14:12,COD,68.84,5,3.44,8.9
256,257,Branch 4,Delhi,Subscriber,Men,Watches,36.86,1,1.47,40.18,06-01-22,10:46,Prepaid,36.86,5,1.84,9.6
257,258,Branch 1,Delhi,Subscriber,Men,Men Footwear,30.95,5,6.19,168.65,07-01-22,10:16,COD,154.73,5,7.74,8.6
258,259,Branch 1,Gurgaon,Subscriber,Men,Men Footwear,34.7,3,4.16,113.46,08-01-22,12:38,COD,104.09,5,5.2,6.4
259,260,Branch 3,Bangalore,Subscriber,Women,Watches,29.34,3,3.52,95.95,09-01-22,13:05,COD,88.03,5,4.4,6.8
260,261,Branch 1,Bangalore,Non-Subscriber,Men,Men Footwear,29.19,8,9.34,254.57,10-01-22,13:25,COD,233.55,5,11.68,6.1
261,262,Branch 3,Bangalore,Subscriber,Women,Watches,29.78,3,3.57,97.39,11-01-22,14:53,COD,89.35,5,4.47,5.5
262,263,Branch 2,Chennai,Subscriber,Men,Men Apparel,21.87,3,2.62,71.5,12-01-22,19:22,Prepaid,65.6,5,3.28,5.6
263,264,Branch 4,Jaipur,Subscriber,Men,Watches,26.67,9,9.6,261.66,13-01-22,11:00,COD,240.05,5,12.0,4.1
264,265,Branch 2,24 Paraganas,Non-Subscriber,Men,Men Footwear,38.22,1,1.53,41.66,14-01-22,19:24,COD,38.22,5,1.91,7.8
265,266,Branch 1,Ghaziabad,Subscriber,Unisex,Sunglasses,33.57,6,8.06,219.53,15-01-22,12:43,COD,201.4,5,10.07,8.6
266,267,Branch 4,Delhi,Subscriber,Men,Watches,27.5,3,3.3,89.93,16-01-22,17:22,COD,82.5,5,4.13,6.8
267,268,Branch 2,Delhi,Subscriber,Men,Men Footwear,32.1,9,11.56,314.93,17-01-22,20:55,COD,288.93,5,14.45,9.4
268,269,Branch 1,Delhi,Subscriber,Men,Men Footwear,29.19,3,3.5,95.46,18-01-22,16:05,Prepaid,87.58,5,4.38,4.3
269,270,Branch 1,Delhi,Subscriber,Men,Men Footwear,21.87,9,7.87,214.51,19-01-22,13:34,COD,196.8,5,9.84,6.9
270,271,Branch 2,Bangalore,Non-Subscriber,Women,Women Apparel,24.68,4,3.95,107.59,20-01-22,18:13,COD,98.71,5,4.94,6.2
271,272,Branch 3,Chennai,Subscriber,Unisex,Sunglasses,30.68,1,1.23,33.45,21-01-22,19:17,COD,30.68,5,1.53,9.6
272,273,Branch 1,Bangalore,Subscriber,Men,Men Footwear,29.84,8,9.55,260.19,22-01-22,11:44,COD,238.71,5,11.94,8.7
273,274,Branch 1,Hyderabad,Subscriber,Women,Women Footwear,41.18,1,1.65,44.88,23-01-22,15:51,COD,41.18,5,2.06,5.0
274,275,Branch 4,Mumbai,Subscriber,Men,Watches,36.86,5,7.37,200.89,24-01-22,16:52,Prepaid,184.3,5,9.22,7.8
275,276,Branch 2,Kolkata,Subscriber,Women,Watches,29.78,6,7.15,194.79,25-01-22,20:52,COD,178.7,5,8.94,6.1
276,277,Branch 3,Agra,Subscriber,Women,Watches,37.11,9,13.36,364.06,26-01-22,17:36,Prepaid,334.0,5,16.7,7.0
277,278,Branch 3,Noida,Non-Subscriber,Men,Men Footwear,37.12,3,4.45,121.37,27-01-22,13:23,COD,111.35,5,5.57,6.3
278,279,Branch 3,Ghaziabad,Subscriber,Men,Men Footwear,48.33,9,17.4,474.13,28-01-22,16:28,COD,434.98,5,21.75,5.6
279,280,Branch 1,Gurgaon,Subscriber,Women,Women Apparel,24.68,9,8.88,242.08,29-01-22,19:57,COD,222.1,5,11.1,9.5
280,281,Branch 1,Ghaziabad,Subscriber,Women,Bags,26.73,7,7.48,203.93,30-01-22,17:01,COD,187.09,5,9.35,6.3
281,282,Branch 3,Bangalore,Subscriber,Unisex,Bags,30.48,1,1.22,33.22,31-01-22,13:29,Prepaid,30.48,5,1.52,7.8
282,283,Branch 1,Chennai,Non-Subscriber,Men,Men Footwear,29.11,1,1.16,31.73,01-02-22,11:09,Prepaid,29.11,5,1.46,6.4
283,284,Branch 1,Secunderabad,Subscriber,Men,Men Footwear,29.19,5,5.84,159.1,02-02-22,15:02,Prepaid,145.97,5,7.3,8.4
284,285,Branch 1,Hyderabad,Subscriber,Men,Men Footwear,29.19,3,3.5,95.46,03-02-22,14:21,Prepaid,87.58,5,4.38,9.0
285,286,Branch 2,Pune,Non-Subscriber,Men,Men Footwear,32.1,4,5.14,139.97,04-02-22,18:01,COD,128.41,5,6.42,7.5
286,287,Branch 4,Kolkata,Subscriber,Men,Watches,18.99,1,0.76,20.7,05-02-22,14:49,Prepaid,18.99,5,0.95,6.8
287,288,Branch 3,Noida,Non-Subscriber,Women,Women Apparel,29.19,8,9.34,254.57,06-02-22,12:02,COD,233.55,5,11.68,9.4
288,289,Branch 2,Delhi,Subscriber,Women,Women Footwear,35.34,6,8.48,231.14,07-02-22,13:30,COD,212.06,5,10.6,5.1
289,290,Branch 1,Delhi,Subscriber,Women,Bags,38.97,6,9.35,254.86,08-02-22,14:38,COD,233.82,5,11.69,4.1
290,291,Branch 4,Delhi,Subscriber,Men,Watches,24.3,9,8.75,238.34,09-02-22,17:37,COD,218.66,5,10.93,6.9
291,292,Branch 3,Jalandhar,Subscriber,Women,Sunglasses,38.29,6,9.19,250.42,10-02-22,17:20,COD,229.75,5,11.49,5.9
292,293,Branch 1,Chennai,Subscriber,Women,Women Apparel,32.99,1,1.32,35.96,11-02-22,20:29,COD,32.99,5,1.65,4.6
293,294,Branch 1,Bangalore,Subscriber,Women,Watches,25.9,1,1.04,28.23,12-02-22,10:00,Prepaid,25.9,5,1.29,7.0
294,295,Branch 2,Secunderabad,Subscriber,Unisex,Bags,29.11,9,10.48,285.61,13-02-22,11:46,COD,262.03,5,13.1,5.8
295,296,Branch 4,Chennai,Subscriber,Men,Watches,40.88,4,6.54,178.22,14-02-22,13:42,COD,163.51,5,8.18,7.4
296,297,Branch 3,Pune,Non-Subscriber,Men,Men Footwear,33.57,3,4.03,109.76,15-02-22,14:44,COD,100.7,5,5.04,6.3
297,298,Branch 1,Bhubaneswar,Subscriber,Men,Men Footwear,29.84,5,5.97,162.62,16-02-22,14:16,COD,149.19,5,7.46,5.7
298,299,Branch 1,Chandigarh,Subscriber,Women,Women Apparel,21.87,3,2.62,71.5,17-02-22,15:54,COD,65.6,5,3.28,4.4
299,300,Branch 4,Delhi,Subscriber,Men,Watches,35.03,1,1.4,38.19,18-02-22,10:21,COD,35.03,5,1.75,7.6
300,301,Branch 3,Gurgaon,Non-Subscriber,Men,Men Footwear,33.57,1,1.34,36.59,19-02-22,18:09,COD,33.57,5,1.68,6.6
301,302,Branch 2,Lucknow,Subscriber,Unisex,Sunglasses,32.44,1,1.3,35.36,20-02-22,16:46,COD,32.44,5,1.62,4.6
302,303,Branch 3,Gurgaon,Non-Subscriber,Men,Men Footwear,40.88,1,1.64,44.56,21-02-22,15:31,Prepaid,40.88,5,2.04,4.3
303,304,Branch 4,Bangalore,Subscriber,Men,Watches,34.33,3,4.12,112.27,22-02-22,17:15,COD,103.0,5,5.15,4.6
304,305,Branch 2,Hyderabad,Non-Subscriber,Men,Men Footwear,21.87,7,6.12,166.84,23-02-22,12:29,COD,153.07,5,7.65,8.5
305,306,Branch 1,Bangalore,Subscriber,Unisex,Watches,25.9,6,6.22,169.36,24-02-22,20:14,COD,155.38,5,7.77,4.2
306,307,Branch 1,Chennai,Subscriber,Unisex,Bags,41.88,6,10.05,273.9,25-02-22,13:22,Prepaid,251.29,5,12.56,9.5
307,308,Branch 1,Pune,Subscriber,Men,Sports Equipment,29.19,7,8.17,222.74,26-02-22,17:09,COD,204.35,5,10.22,4.0
308,309,Branch 1,Kolkata,Subscriber,Unisex,Bags,29.11,2,2.33,63.47,27-02-22,10:40,COD,58.23,5,2.91,4.6
309,310,Branch 1,Delhi,Subscriber,Women,Bags,27.21,1,1.09,29.65,28-02-22,17:43,COD,27.21,5,1.36,7.7
310,311,Branch 2,Delhi,Subscriber,Women,Women Footwear,28.03,5,5.61,152.78,01-03-22,14:04,COD,140.17,5,7.01,5.4
311,312,Branch 3,New Delhi,Subscriber,Men,Men Apparel,36.28,1,1.45,39.55,02-03-22,19:05,Prepaid,36.28,5,1.81,9.6
312,313,Branch 1,Delhi,Subscriber,Women,Women Apparel,32.99,4,5.28,143.86,03-03-22,10:08,COD,131.98,5,6.6,4.3
313,314,Branch 1,Delhi,Subscriber,Women,Women Apparel,41.88,8,13.4,365.2,04-03-22,13:12,Prepaid,335.05,5,16.75,4.9
314,315,Branch 4,Bangalore,Subscriber,Men,Sunglasses,38.94,9,14.02,382.01,05-03-22,20:51,COD,350.47,5,17.52,4.3
315,316,Branch 3,Hyderabad,Subscriber,Women,Women Apparel,49.35,1,1.97,53.79,06-03-22,17:29,COD,49.35,5,2.47,5.1
316,317,Branch 3,Hyderabad,Subscriber,Women,Women Apparel,24.68,2,1.97,53.8,07-03-22,10:25,COD,49.35,5,2.47,7.2
317,318,Branch 3,Chennai,Subscriber,Women,Women Apparel,27.5,4,4.4,119.9,08-03-22,11:34,COD,110.0,5,5.5,4.8
318,319,Branch 3,Pune,Subscriber,Men,Men Footwear,32.1,6,7.7,209.96,09-03-22,18:58,COD,192.62,5,9.63,8.0
319,320,Branch 3,Kolkata,Subscriber,Unisex,Watches,25.9,3,3.11,84.68,10-03-22,16:28,COD,77.69,5,3.88,8.3
320,321,Branch 3,Gurgaon,Subscriber,Women,Sunglasses,31.7,8,10.14,276.43,11-03-22,20:26,COD,253.61,5,12.68,5.4
321,322,Branch 3,Lucknow,Non-Subscriber,Women,Jewellery,63.86,1,2.55,69.61,12-03-22,15:08,Prepaid,63.86,5,3.19,8.3
322,323,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,37.11,5,7.42,202.25,13-03-22,18:03,COD,185.56,5,9.28,9.7
323,324,Branch 4,Noida,Subscriber,Men,Watches,34.33,4,5.49,149.69,14-03-22,13:21,COD,137.33,5,6.87,6.6
324,325,Branch 1,Delhi,Non-Subscriber,Men,Men Footwear,22.95,5,4.59,125.05,15-03-22,12:48,Prepaid,114.73,5,5.74,9.3
325,326,Branch 2,Bangalore,Subscriber,Unisex,Sunglasses,33.09,3,3.97,108.2,16-03-22,19:53,COD,99.27,5,4.96,6.3
326,327,Branch 1,Bangalore,Subscriber,Women,Sunglasses,38.29,4,6.13,166.95,17-03-22,19:09,COD,153.16,5,7.66,5.3
327,328,Branch 3,Bangalore,Subscriber,Men,Men Footwear,29.39,3,3.53,96.1,18-03-22,16:30,COD,88.16,5,4.41,8.5
328,329,Branch 4,Hyderabad,Subscriber,Men,Sunglasses,37.12,3,4.45,121.37,19-03-22,10:11,COD,111.35,5,5.57,3.9
329,330,Branch 1,Indore,Subscriber,Men,Men Footwear,31.7,3,3.8,103.66,20-03-22,13:07,COD,95.1,5,4.76,7.5
330,331,Branch 2,Bangalore,Non-Subscriber,Men,Men Footwear,34.7,8,11.1,302.56,21-03-22,18:48,COD,277.57,5,13.88,6.7
331,332,Branch 1,Lucknow,Non-Subscriber,Men,Men Footwear,34.97,2,2.8,76.24,22-03-22,17:27,Prepaid,69.94,5,3.5,9.0
332,333,Branch 1,Lucknow,Subscriber,Women,Bags,32.31,4,5.17,140.88,23-03-22,15:59,Prepaid,129.25,5,6.46,5.4
333,334,Branch 1,Delhi,Subscriber,Men,Men Footwear,32.1,1,1.28,34.99,24-03-22,11:21,COD,32.1,5,1.61,7.8
334,335,Branch 4,Delhi,Subscriber,Men,Sunglasses,38.94,4,6.23,169.78,25-03-22,13:48,COD,155.76,5,7.79,8.4
335,336,Branch 1,Ambala,Subscriber,Men,Men Footwear,24.52,4,3.92,106.91,26-03-22,10:17,Prepaid,98.09,5,4.9,9.0
336,337,Branch 4,Bangalore,Subscriber,Men,Watches,30.06,8,9.62,262.12,27-03-22,15:49,COD,240.48,5,12.02,7.4
337,338,Branch 2,Trivandrum,Non-Subscriber,Women,Women Apparel,41.88,5,8.38,228.25,28-03-22,13:02,Prepaid,209.41,5,10.47,5.1
338,339,Branch 3,Secunderabad,Non-Subscriber,Men,Men Footwear,21.87,2,1.75,47.67,29-03-22,12:58,COD,43.73,5,2.19,9.4
339,340,Branch 2,Hyderabad,Subscriber,Unisex,Sunglasses,58.76,8,18.8,512.38,30-03-22,15:26,COD,470.07,5,23.5,8.8
340,341,Branch 2,Surat,Subscriber,Men,Men Footwear,38.22,2,3.06,83.33,31-03-22,18:23,Prepaid,76.45,5,3.82,7.7
341,342,Branch 2,Kolkata,Subscriber,Men,Men Footwear,29.39,6,7.05,192.2,01-04-22,19:06,COD,176.33,5,8.82,8.8
342,343,Branch 2,Delhi,Subscriber,Women,Women Apparel,32.99,6,7.92,215.79,02-04-22,20:21,Prepaid,197.97,5,9.9,7.6
343,344,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,24.92,4,3.99,108.67,03-04-22,16:24,COD,99.69,5,4.98,9.2
344,345,Branch 1,Delhi,Subscriber,Women,Watches,21.87,2,1.75,47.67,04-04-22,15:04,COD,43.73,5,2.19,6.1
345,346,Branch 1,Delhi,Subscriber,Women,Bags,31.7,8,10.14,276.42,05-04-22,16:10,COD,253.6,5,12.68,7.5
346,347,Branch 1,Delhi,Subscriber,Unisex,Sunglasses,37.12,1,1.48,40.46,06-04-22,12:14,Prepaid,37.12,5,1.86,7.2
347,348,Branch 3,Cochin,Subscriber,Men,Men Footwear,33.21,7,9.3,253.4,07-04-22,10:13,COD,232.48,5,11.62,4.6
348,349,Branch 1,Vishakapatnam,Non-Subscriber,Unisex,Sports Equipment,27.5,6,6.6,179.85,08-04-22,17:38,COD,165.0,5,8.25,5.0
349,350,Branch 2,Secunderabad,Non-Subscriber,Men,Men Footwear,26.73,9,9.62,262.19,09-04-22,11:06,Prepaid,240.54,5,12.03,4.7
350,351,Branch 3,Bangalore,Subscriber,Men,Men Footwear,28.03,9,10.09,275.01,10-04-22,14:53,COD,252.3,5,12.62,6.5
351,352,Branch 1,Pune,Subscriber,Women,Watches,29.78,6,7.15,194.79,11-04-22,18:22,COD,178.7,5,8.94,5.4
352,353,Branch 2,Kolkata,Subscriber,Men,Men Footwear,21.87,6,5.25,143.01,12-04-22,19:02,COD,131.2,5,6.56,8.4
353,354,Branch 2,Delhi,Subscriber,Unisex,Sports Equipment,38.94,8,12.46,339.57,13-04-22,14:16,COD,311.53,5,15.58,4.7
354,355,Branch 3,Delhi,Subscriber,Women,Watches,26.1,1,1.04,28.45,14-04-22,15:44,COD,26.1,5,1.31,8.3
355,356,Branch 2,Delhi,Subscriber,Men,Men Footwear,31.7,3,3.8,103.66,15-04-22,12:20,COD,95.1,5,4.76,7.7
356,357,Branch 4,Delhi,Subscriber,Men,Watches,30.06,9,10.82,294.89,16-04-22,20:01,COD,270.54,5,13.53,9.2
357,358,Branch 4,Noida,Subscriber,Men,Watches,58.76,9,21.15,576.42,17-04-22,13:45,COD,528.83,5,26.44,5.1
358,359,Branch 2,Hyderabad,Non-Subscriber,Men,Men Footwear,24.72,2,1.98,53.89,18-04-22,15:40,COD,49.44,5,2.47,6.4
359,360,Branch 2,Hyderabad,Non-Subscriber,Men,Men Footwear,24.52,1,0.98,26.73,19-04-22,16:58,Prepaid,24.52,5,1.23,5.5
360,361,Branch 1,Bangalore,Subscriber,Women,Women Apparel,38.29,7,10.72,292.16,20-04-22,11:12,COD,268.04,5,13.4,7.3
361,362,Branch 4,Hyderabad,Subscriber,Men,Watches,32.31,7,9.05,246.54,21-04-22,15:12,COD,226.18,5,11.31,9.0
362,363,Branch 3,Pune,Non-Subscriber,Men,Men Footwear,29.19,1,1.17,31.82,22-04-22,20:37,COD,29.19,5,1.46,7.9
363,364,Branch 1,Guwahati,Non-Subscriber,Men,Men Footwear,26.73,5,5.35,145.66,23-04-22,17:44,Prepaid,133.63,5,6.68,7.1
364,365,Branch 3,Lucknow,Non-Subscriber,Men,Men Footwear,31.7,3,3.8,103.66,24-04-22,16:23,Prepaid,95.1,5,4.76,7.0
365,366,Branch 3,Delhi,Subscriber,Unisex,Sunglasses,21.62,3,2.59,70.71,25-04-22,12:12,COD,64.87,5,3.24,9.0
366,367,Branch 3,Delhi,Non-Subscriber,Men,Men Footwear,38.22,8,12.23,333.32,26-04-22,19:33,Prepaid,305.8,5,15.29,5.5
367,368,Branch 1,Delhi,Subscriber,Men,Men Footwear,26.67,3,3.2,87.22,27-04-22,10:29,COD,80.02,5,4.0,5.9
368,369,Branch 4,Gurgaon,Subscriber,Men,Watches,32.75,9,11.79,321.29,28-04-22,14:28,Prepaid,294.76,5,14.74,5.3
369,370,Branch 4,Hyderabad,Subscriber,Men,Watches,51.68,8,16.54,450.63,29-04-22,12:46,COD,413.43,5,20.67,7.7
370,371,Branch 2,Bangalore,Subscriber,Unisex,Sunglasses,37.12,6,8.91,242.75,30-04-22,19:40,Prepaid,222.7,5,11.14,9.8
371,372,Branch 2,Bangalore,Subscriber,Unisex,Bags,41.88,1,1.68,45.65,01-05-22,19:39,Prepaid,41.88,5,2.09,4.8
372,373,Branch 4,Hyderabad,Subscriber,Men,Watches,24.92,5,4.98,135.83,02-05-22,17:54,COD,124.62,5,6.23,5.1
373,374,Branch 3,Pune,Subscriber,Women,Watches,29.11,5,5.82,158.67,03-05-22,12:25,COD,145.57,5,7.28,8.8
374,375,Branch 1,Kolkata,Non-Subscriber,Women,Women Apparel,38.29,4,6.13,166.95,03-05-21,16:47,COD,153.16,5,7.66,9.0
375,376,Branch 1,Gurgaon,Subscriber,Unisex,Sunglasses,30.06,4,4.81,131.06,03-05-21,12:52,Prepaid,120.24,5,6.01,6.9
